_index,_type,_id,_score,_ignored/0,_source/general/name,_source/general/id,_source/general/contacts/website,_ignored/1
museum,_doc,8344,1,general.description.keyword,Конаковский краеведческий музей,8344,http://www.tvermuzeum.ru,
museum,_doc,8345,1,general.description.keyword,Музей «Литературная жизнь Урала XX века»,8345,http://www.ompural.ru,
museum,_doc,8347,1,general.description.keyword,Музей церковной старины,8347,http://tourizm-totma.ru/museum,
museum,_doc,8348,1,general.description.keyword,Культурно-выставочный центр «Усть-Балык»,8348,https://museum86.ru,
museum,_doc,8350,1,general.description.keyword,Музей народных ремесел и промыслов,8350,http://remprom.eletsmuseum.ru,
museum,_doc,8351,1,general.description.keyword,Ивангородский историко-архитектурный и художественный музей,8351,http://lenoblmus.ru/museum/ivangorodskiy,
museum,_doc,8352,1,general.description.keyword,Дом-музей А. Чекалина,8352,http://museum-suvorov.tls.muzkult.ru,
museum,_doc,8353,1,general.description.keyword,Детский музей г. Череповец,8353,http://чермо.рф,
museum,_doc,8354,1,general.description.keyword,Дюртюлинский историко-краеведческий музей,8354,http://museumrb.ru,
museum,_doc,8358,1,general.description.keyword,Дом-музей Яна Райниса,8358,http://vyatkamuseums.ru/slobodskoy/dom-muzey-yana-raynisa.html,
museum,_doc,8369,1,general.description.keyword,Дворец Петра I,8369,https://peterhofmuseum.ru/objects/strelna,
museum,_doc,8370,1,general.description.keyword,Сковородинский районный краеведческий музей им. П. А. Флоренского,8370,http://museumskov.ru,
museum,_doc,8372,1,general.description.keyword,Кораблинский краеведческий музей,8372,http://krb-muzey.rzn.muzkult.ru/,
museum,_doc,8373,1,general.description.keyword,Топчихинский районный краеведческий музей,8373,http://museum.top-culture.ru,
museum,_doc,8374,1,general.description.keyword,Музей живых бабочек «Тропический рай»,8374,http://www.culture.ru/institutes/www.i-butterfly.ru,
museum,_doc,8375,1,general.description.keyword,Краеведческий музей г. Менделеевска,8375,http://www.mendeleevsk-museum.ru,
museum,_doc,8377,1,general.description.keyword,Барабинский краеведческий музей,8377,http://www.brbmuseim.ru,
museum,_doc,8378,1,general.description.keyword,Дом-музей А. Ф. Можайского,8378,https://vologdamuseum.ru,
museum,_doc,8380,1,general.description.keyword,Белорецкий историко-краеведческий музей,8380,http://belormuseum.ru,
museum,_doc,8381,1,general.description.keyword,Музей естественной истории Северо-Восточного НИИ Дальневосточного отделения РАН,8381,http://www.neisri.ru,
museum,_doc,8383,1,general.description.keyword,Историко-краеведческий музей им. Н. Я. Савченко города Татарска,8383,https://musey-savchenko.edusite.ru,
museum,_doc,8386,1,general.description.keyword,Яренский краеведческий музей,8386,http://яренскиймузей.рф,
museum,_doc,8389,1,general.description.keyword,Солецкий краеведческий музей,8389,http://skm.nov.muzkult.ru,
museum,_doc,8390,1,general.description.keyword,Дом-музей 1-го Совета крестьянских депутатов,8390,http://tvermuzeum.ru,
museum,_doc,8391,1,general.description.keyword,Краеведческий музей г. Судогда,8391,http://sudmuseum.ru,
museum,_doc,8392,1,general.description.keyword,Музейный колокольный центр,8392,http://novgorodmuseum.ru/muzej-zapovednik/valdaj/17-muzejnyj-kolokolnyj-tsentr.html,
museum,_doc,8395,1,general.description.keyword,Кыштымский историко-революционный музей,8395,http://museumkk.ru,
museum,_doc,8400,1,general.description.keyword,Устюженский краеведческий музей,8400,http://ukm35.ru/,
museum,_doc,8403,1,general.description.keyword,Магнитогорская картинная галерея,8403,http://m-k-g.ru,
museum,_doc,8404,1,general.description.keyword,Художественный отдел Чайковского историко-художественного музея,8404,http://chaikovskiy-gallery.ru,
museum,_doc,8405,1,general.description.keyword,Дом-музей И.А. Кускова,8405,http://tourizm-totma.ru/museum,
museum,_doc,8407,1,general.description.keyword,Историко-краеведческий музей им П. К. Шарапова,8407,http://danilov-muzey.ru,
museum,_doc,8409,1,general.description.keyword,Киришский историко-краеведческий музей,8409,http://lenoblmus.ru/museum/kirishskiy,
museum,_doc,8413,1,general.description.keyword,Историко-краеведческий музей г. Тюкалинск,8413,https://museum-tukalinsk.ru,
museum,_doc,8414,1,general.description.keyword,Карасукский краеведческий музей Новосибирской области,8414,http://museumkarasuk.ru,
museum,_doc,8416,1,general.description.keyword,Учалинский историко-краеведческий музей,8416,https://uchaly-ikm.ru/muzei,
museum,_doc,8417,1,general.description.keyword,Камышинский историко-краеведческий музей,8417,http://museumkam.ru,
museum,_doc,8419,1,general.description.keyword,Тосненский историко-краеведческий музей,8419,http://lenoblmus.ru/museum/tosno_muzey,
museum,_doc,8423,1,general.description.keyword,Чаплыгинский краеведческий музей,8423,http://dommenshikova.hol.es,
museum,_doc,8424,1,general.description.keyword,Музей уездного города,8424,http://novgorodmuseum.ru/muzej-zapovednik/valdaj/6-muzej-uezdnogo-goroda-valdaj.html,
museum,_doc,8428,1,general.description.keyword,Городской краеведческий музей Кавказского района,8428,https://museumkropotkin.ru,
museum,_doc,8429,1,general.description.keyword,МБУК «Куркиёкский краеведческий центр»,8429,http://www.kirjazh.spb.ru/,
museum,_doc,843,1,general.description.keyword,Волоконовский районный краеведческий музей,843,http://volkultura.ru/institutions/muze,
museum,_doc,8430,1,general.description.keyword,Музей кружева,8430,https://vologdamuseum.ru,
museum,_doc,8431,1,general.description.keyword,Лискинский историко-краеведческий музей,8431,http://liskimusey.ru,
museum,_doc,8432,1,general.description.keyword,Лужский краеведческий музей,8432,http://lenoblmus.ru/museum/luzhskiy,
museum,_doc,8433,1,general.description.keyword,Дом Ершова (Сапожникова). Гороховецкий историко-архитектурный музей,8433,http://www.giamus.ru,
museum,_doc,8435,1,general.description.keyword,Темрюкский историко-археологический музей,8435,https://темрюк-музей.рф,
museum,_doc,8436,1,general.description.keyword,Городской краеведческий музей города Кизел,8436,http://kizel-museum.wix.com/kizel-museum,
museum,_doc,8437,1,general.description.keyword,Литературно-художественный музей-усадьба «Приютино»,8437,http://lenoblmus.ru/museum/muzey_usadba_priyutino,
museum,_doc,8438,1,general.description.keyword,Соликамский краеведческий музей,8438,http://skm.solkam.ru,
museum,_doc,8439,1,general.description.keyword,Нефтекумский районный историко-краеведческий музей,8439,http://neftekumsk-museum.ru/,
museum,_doc,8442,1,general.description.keyword,Рославльский историко-художественный музей,8442,http://roslavl.museum67.ru,
museum,_doc,8443,1,general.description.keyword,Балахнинский музейный историко-художественный комплекс,8443,http://балахнамузей.рф,
museum,_doc,8444,1,general.description.keyword,Музей «Домик Чехова»,8444,https://www.tgliamz.ru,
museum,_doc,8446,1,general.description.keyword,Олонецкий национальный музей карелов-ливвиков им. Н. Г. Прилукина,8446,https://olon-mus.ru,
museum,_doc,8451,1,general.description.keyword,МБУ Кемский музей,8451,https://www.pomorie-karelia.ru/,
museum,_doc,8452,1,general.description.keyword,Курский историко-этнографический музей,8452,http://archeo-kursk.ru,
museum,_doc,8458,1,general.description.keyword,Городской выставочный зал им. Н.А. Нужина,8458,http://mukmig.yaroslavl.ru/,
museum,_doc,8460,1,general.description.keyword,Киржачский районный историко-краеведческий и художественный музей,8460,http://kirzhach-muzeum.ru,
museum,_doc,8461,1,general.description.keyword,Мемориальный музей В. П. Чкалова,8461,http://vchkalov.ru,
museum,_doc,8462,1,general.description.keyword,Мемориальный Музей-дача А. С. Пушкина,8462,http://museumpushkin.ru,
museum,_doc,8466,1,general.description.keyword,Музей истории православной веры,8466,http://museum-cherd.ucoz.com/index/muzej_istorii_very/0-11,
museum,_doc,8467,1,general.description.keyword,Выставочный зал Вятского художественного музея им. В. М. и А. М. Васнецовых,8467,http://kirov-artmuzeum.ru,
museum,_doc,8468,1,general.description.keyword,Аксайский военно-исторический музей (администрация),8468,http://aksay-museum.ru,
museum,_doc,8469,1,general.description.keyword,Выставочный центр Санкт-Петербургского Союза художников,8469,http://spb-uniart.ru,
museum,_doc,8471,1,general.description.keyword,Музей природы,8471,http://skm.solkam.ru,
museum,_doc,8473,1,general.description.keyword,Музей «Дом И. А. Милютина»,8473,http://чермо.рф,
museum,_doc,8474,1,general.description.keyword,Орловский объединенный государственный литературный музей И.С. Тургенева,8474,http://музей-тургенева.рф,
museum,_doc,8476,1,general.description.keyword,Дом Тюриных,8476,https://voronezhliter.ru/dom-tyurinyx,
museum,_doc,8477,1,general.description.keyword,Новоржевский историко-краеведческий музей,8477,http://museums.pskov.ru,
museum,_doc,8478,1,general.description.keyword,Музей петербургского авангарда (Дом М. В. Матюшина),8478,https://www.spbmuseum.ru,
museum,_doc,8479,1,general.description.keyword,Кувандыкский музейно-выставочный центр,8479,http://kuvmvc.ru,
museum,_doc,8480,1,general.description.keyword,Выставочный зал «Домик А. П. Чехова» ,8480,http://moscowmanege.ru/ru/o-ploshhadke-domik-chexova,
museum,_doc,8481,1,general.description.keyword,Дом-музей И. С. Никитина,8481,https://voronezhliter.ru/dom-muzej-i-s-nikitina,
museum,_doc,8482,1,general.description.keyword,Объединенный мемориальный музей-заповедник Ю.А. Гагарина,8482,https://museumgagarinm.ru,
museum,_doc,8483,1,general.description.keyword,Дом-музей А. А. Киселева,8483,https://дом-киселева.рф,
museum,_doc,8484,1,general.description.keyword,Шереметевский дворец – Музей музыки,8484,http://theatremuseum.ru/filial/sheremetevskiy_dvorec_muzey_muzyki,
museum,_doc,8485,1,general.description.keyword,Сланцевский историко-краеведческий музей,8485,http://lenoblmus.ru/museum/slantsevskiy,
museum,_doc,8486,1,general.description.keyword,Архангельский краеведческий музей,8486,http://kraeved29.ru,
museum,_doc,8487,1,general.description.keyword,Этнографический центр и Художественная мастерская «Исток»,8487,http://viemusei.ru,
museum,_doc,8488,1,general.description.keyword,Музей-усадьба В. Г. Белинского,8488,http://muzlitpenza.ru,
museum,_doc,8489,1,general.description.keyword,Музей 112-й Башкирской кавалерийской дивизии,8489,https://rmbs-ufa.ru,
museum,_doc,8491,1,general.description.keyword,Аркадакский краеведческий музей,8491,http://www.comk.ru/filials/arkadak,
museum,_doc,8492,1,general.description.keyword,Музей воинской славы Чувашской Республики,8492,http://www.chnmuseum.ru,
museum,_doc,8493,1,general.description.keyword,Музей народов Севера Бурятии им. А. Г. Позднякова,8493,http://museum-nsb.ru,
museum,_doc,8495,1,general.description.keyword,Брюховецкий историко-краеведческий музей,8495,http://bru-museum.ru,
museum,_doc,8497,1,general.description.keyword,Художественный музей г. Кунгура,8497,http://kungurmuseum.ru,
museum,_doc,8499,1,general.description.keyword,Венгеровский краеведческий музей им. П. М. Пономаренко,8499,http://muzveng.ru,
museum,_doc,8501,1,,Музей-мастерская «Рукоделия Поморья»,8501,http://www.belschool3.ru/about/muzei_masterskaya___rukodeliya_pomorya_.html,
museum,_doc,8503,1,general.description.keyword,Музей «Мир забытых вещей»,8503,http://vologdamuseum.ru,
museum,_doc,8505,1,general.description.keyword,Центральный выставочный зал «Манеж»,8505,http://moscowmanege.ru,
museum,_doc,8507,1,general.description.keyword,Илишевский историко-краеведческий музей,8507,http://ilish-muzey.my1.ru,
museum,_doc,8508,1,general.description.keyword,Музейно-выставочный центр На Большой Садовой,8508,http://tourizm-totma.ru/museum,
museum,_doc,8514,1,general.description.keyword,Ямальский районный музей,8514,http://www.yarsale-muzey.ru,
museum,_doc,8516,1,general.description.keyword,Историко-краеведческий музей села Татарка,8516,http://stavmuseum.ru/tatarka/about/item/museum,
museum,_doc,8517,1,general.description.keyword,Южно-Курильский краеведческий музей,8517,http://uk-museum.shl.muzkult.ru,
museum,_doc,8518,1,general.description.keyword,Омский государственный историко-культурный музей-заповедник «Старина Сибирская»,8518,http://www.starinasib.ru,
museum,_doc,8521,1,general.description.keyword,Вятскополянский исторический музей,8521,http://вп-музей.рф,
museum,_doc,8522,1,general.description.keyword,Селивановский районный историко-краеведческий музей,8522,https://rik-museum.vld.muzkult.ru/news,
museum,_doc,8524,1,general.description.keyword,Музей геологии Центральной Сибири,8524,http://www.mgeos.ru,
museum,_doc,8525,1,general.description.keyword,"Александровский художественно-краеведческий музей, усадьба Первушина",8525,http://усадьба-первушина.рф,
museum,_doc,8526,1,general.description.keyword,Музей истории города Печоры,8526,http://www.museum-izborsk.ru,
museum,_doc,8528,1,general.description.keyword,Музей истории развития горного производства имени Акинфия Демидова,8528,http://www.zmeinogorsk-museum.ru,
museum,_doc,8530,1,general.description.keyword,Государственный историко-архитектурный и природный музей-заповедник «Парк Монрепо»,8530,http://www.parkmonrepos.org,
museum,_doc,8531,1,general.description.keyword,Волгоградская областная детская художественная галерея,8531,http://volgallery.ru,
museum,_doc,8533,1,general.description.keyword,Гуковский музей шахтерского труда имени Л. И. Микулина,8533,https://gukovo-museum.ru,
museum,_doc,8534,1,general.description.keyword,Музей истории и культуры г. Воткинска,8534,http://votmuseum.ru,
museum,_doc,8536,1,general.description.keyword,Гаврилово-Посадский краеведческий музей,8536,http://gposadmuseum.ru,
museum,_doc,8539,1,general.description.keyword,Городской межшкольный музей моряков-ветеранов вышневолочан,8539,http://www.cdodvvol.okis.ru,
museum,_doc,8540,1,general.description.keyword,Московский государственный музей Вадима Сидура,8540,http://moscowmanege.ru/ru/o-ploshhadke-muzej-vadima-sidura,
museum,_doc,8541,1,general.description.keyword,Мемориальный дом-музей Н. К. Рериха,8541,http://altay.sibro.ru,
museum,_doc,8542,1,general.description.keyword,Виноградовский районный исторический музей,8542,http://vin-muzeum.arkh.muzkult.ru,
museum,_doc,8544,1,general.description.keyword,Мемориальный дом-музей Верещагиных,8544,http://чермо.рф,
museum,_doc,8546,1,general.description.keyword,Дом-музей В. А. Русанова,8546,http://okmuseum.ru/rusanov,
museum,_doc,8547,1,general.description.keyword,Вятский палеонтологический музей,8547,http://suminia.com,
museum,_doc,8550,1,general.description.keyword,Екатеринославский историко-краеведческий музей,8550,http://ekmuseum.amur.muzkult.ru,
museum,_doc,8552,1,general.description.keyword,Светлоградский историко-краеведческий музей имени И.М. Солодилова,8552,http://www.sikm.ru,
museum,_doc,8555,1,general.description.keyword,Егорьевский межпоселенческий районный историко-краеведческий музей,8555,http://muzey-egorevsky.ru,
museum,_doc,8556,1,general.description.keyword,Павловский районный краеведческий музей,8556,https://pavmus.vrn.muzkult.ru/,
museum,_doc,8557,1,general.description.keyword,Невельский историко–краеведческий музей,8557,http://www.nevmuseum.ru,
museum,_doc,8558,1,general.description.keyword,Музей истории сельской культуры,8558,http://cbkgo.ru/index.php/2014-03-13-11-49-50/struktura/35-muzej-istorii-selskoj-kultury,
museum,_doc,8566,1,general.description.keyword,Межпоселенческий краеведческий музей им. В. Е. Розова,8566,https://nik-mkm.ru,
museum,_doc,8567,1,general.description.keyword,Ленский историко-краеведческий музей,8567,http://museum-lensk.saha.muzkult.ru,
museum,_doc,8568,1,general.description.keyword,Краснокамская картинная галерея имени И. И. Морозова,8568,http://morozovgallery.ru,
museum,_doc,8570,1,general.description.keyword,Краснокамский краеведческий музей,8570,http://krasnokamskmuseum.ru,
museum,_doc,8572,1,general.description.keyword,Арский музей литературы и искусства,8572,http://archamuzei.ru,
museum,_doc,8573,1,general.description.keyword,Орский краеведческий музей,8573,http://www.orskmuseum.ru,
museum,_doc,8574,1,general.description.keyword,Краснинский краеведческий музей им. супругов Ерашовых,8574,http://krasny.museum67.ru,
museum,_doc,8575,1,general.description.keyword,Усольский историко-архитектурный музей «Палаты Строгановых»,8575,http://pstroganov.com,
museum,_doc,8580,1,general.description.keyword,Ундоровский палеонтологический музей имени С. Е. Бирюкова,8580,http://undor.ru,
museum,_doc,8582,1,general.description.keyword,Этнографический музей кацкарей,8582,http://katskari.ru,
museum,_doc,8583,1,general.description.keyword,Болгарский государственный историко-архитектурный музей-заповедник,8583,http://vbolgar.ru,
museum,_doc,8584,1,general.description.keyword,Александровский историко-краеведческий музей,8584,http://aleks-muzey.ru,
museum,_doc,8586,1,general.description.keyword,Троицкий историко-краеведческий музей,8586,http://tikm.ru,
museum,_doc,8588,1,general.description.keyword,Павловский историко-краеведческий музей,8588,http://museum.ru/M665,
museum,_doc,8589,1,general.description.keyword,Национальный музей Усть-Ордынского Бурятского округа,8589,http://mus38.ru,
museum,_doc,8591,1,general.description.keyword,Художественно-мемориальный музей К.С. Петрова-Водкина,8591,http://radmuseumart.ru,
museum,_doc,8592,1,general.description.keyword,Залесовский районный краеведческий музей,8592,http://muzei.zalecovo.ru,
museum,_doc,8593,1,general.description.keyword,Петровский краеведческий музей,8593,http://muzey1923.narod.ru,
museum,_doc,8594,1,general.description.keyword,Музей Габдуллы Тукая,8594,http://tukay-museum.ru,
museum,_doc,8595,1,general.description.keyword,Государственный мемориальный дом-музей В.В. Куйбышева,8595,http://museumcomplex.ru,
museum,_doc,8601,1,general.description.keyword,Богородский исторический музей,8601,http://museum-bg.ru,
museum,_doc,8604,1,general.description.keyword,Музей города Юрьевца,8604,http://muzeiyurevets.ru,
museum,_doc,8606,1,general.description.keyword,Музей Анны Ахматовой в Фонтанном доме,8606,http://www.akhmatova.spb.ru,
museum,_doc,8608,1,general.description.keyword,Кумертауский историко-краеведческий музей,8608,http://museum-kumertau.ru,
museum,_doc,8609,1,general.description.keyword,Государственный музей политической истории России,8609,http://www.polithistory.ru,
museum,_doc,8610,1,general.description.keyword,Оренбургский областной музей изобразительных искусств,8610,http://www.omizo.ru,
museum,_doc,8613,1,general.description.keyword,Детский музейный центр исторического воспитания,8613,http://polithistory.ru/bolotnaya-13,
museum,_doc,8614,1,general.description.keyword,Дом-ателье архитектора Ф. О. Ливчака,8614,http://www.ulzapovednik.ru,
museum,_doc,8615,1,general.description.keyword,Мемориальный дом-музей «Подпольная типография»,8615,https://museumperm.ru,
museum,_doc,8616,1,general.description.keyword,Мемориальный дом-музей В. В. Каменского,8616,https://museumperm.ru,
museum,_doc,8617,1,general.description.keyword,Дом Пастернака,8617,https://museumperm.ru,
museum,_doc,8618,1,general.description.keyword,Осинский краеведческий музей,8618,https://museumperm.ru,
museum,_doc,8620,1,general.description.keyword,Чишминский историко-краеведческий музей,8620,https://chishmuzei.ru,
museum,_doc,8622,1,general.description.keyword,Музей фресок Дионисия,8622,http://www.dionisy.com,
museum,_doc,8623,1,general.description.keyword,Кирилло-Белозерский музей-заповедник,8623,http://www.kirmuseum.org,
museum,_doc,8624,1,general.description.keyword,Дом коммерческого собрания (Марфин дом),8624,http://www.korely.ru/heritage/marfa,
museum,_doc,8625,1,general.description.keyword,Покровский собор (Храм Василия Блаженного),8625,http://www.shm.ru/museum/hvb,
museum,_doc,8626,1,general.description.keyword,Палаты бояр Романовых,8626,http://www.shm.ru/museum/pbr,
museum,_doc,8627,1,general.description.keyword,Рязанский историко-архитектурный музей-заповедник,8627,http://www.ryazankreml.ru,
museum,_doc,8628,1,general.description.keyword,Новая Третьяковка,8628,http://www.tretyakovgallery.ru,
museum,_doc,8629,1,general.description.keyword,Государственная Третьяковская галерея,8629,http://www.tretyakovgallery.ru,
museum,_doc,8630,1,general.description.keyword,Инженерный корпус,8630,https://www.tretyakovgallery.ru/for-visitors/museums/inzhenernyy-korpus,
museum,_doc,8633,1,general.description.keyword,Народный музей Матвеевского района,8633,http://mmuz.oren.muzkult.ru,
museum,_doc,8636,1,general.description.keyword,Музей «Симбирская классическая гимназия»,8636,http://www.ulzapovednik.ru,
museum,_doc,8637,1,general.description.keyword,Музей-панорама «Сталинградская битва»,8637,http://www.stalingrad-battle.ru,
museum,_doc,8638,1,general.description.keyword,Мемориально-исторический музей,8638,http://www.stalingrad-battle.ru,
museum,_doc,8639,1,general.description.keyword,Мемориальный комплекс «Героям Сталинградской битвы» на Мамаевом кургане,8639,http://www.stalingrad-battle.ru,
museum,_doc,8641,1,general.description.keyword,Музей-гауптвахта Т. Г. Шевченко,8641,http://www.mio56.ru,
museum,_doc,8646,1,general.description.keyword,Музей Музыки,8646,https://music-museum.ru,
museum,_doc,8648,1,general.description.keyword,Музей-усадьба городского быта «Симбирск конца XIX – начала XX вв.»,8648,http://www.ulzapovednik.ru,
museum,_doc,8649,1,general.description.keyword,Мордовский республиканский объединенный краеведческий музей им. И. Д. Воронина,8649,http://www.mrkm.ru,
museum,_doc,8650,1,general.description.keyword,Музейно-выставочный центр «Диорама»,8650,http://www.muzey43.ru,
museum,_doc,8651,1,general.description.keyword,Дом-музей М. Е. Салтыкова-Щедрина,8651,http://www.muzey43.ru,
museum,_doc,8652,1,general.description.keyword,Музей воинской славы,8652,https://muzey43.ru,
museum,_doc,8653,1,general.description.keyword,Музей ДОСААФ,8653,http://belautoskola.narod.ru/page_3.htm,
museum,_doc,8656,1,general.description.keyword,Дом-музей К. С. Станиславского,8656,https://museummhat.ru,
museum,_doc,8657,1,general.description.keyword,Государственный музей-заповедник М. А. Шолохова,8657,http://sholokhov.ru,
museum,_doc,8660,1,general.description.keyword,Музейный центр «Палаты»,8660,https://vladmuseum.ru/ru/geografiya-muzeya/vladimir/muzeynyy-tsentr-palaty,
museum,_doc,8661,1,general.description.keyword,Музей «Симбирская фотография»,8661,http://www.ulzapovednik.ru,
museum,_doc,8663,1,general.description.keyword,Музей П. И. Чайковского в Москве,8663,https://music-museum.ru,
museum,_doc,8664,1,general.description.keyword,Музей С. С. Прокофьева,8664,https://music-museum.ru,
museum,_doc,8665,1,general.description.keyword,Музей-усадьба Ф. И. Шаляпина,8665,https://music-museum.ru,
museum,_doc,8666,1,general.description.keyword,Красногорский филиал Музея Победы,8666,http://www.mmna.ru,
museum,_doc,8668,1,general.description.keyword,Музей-квартира Н. С. Голованова,8668,https://music-museum.ru,
museum,_doc,8669,1,general.description.keyword,Музей-квартира А. Б. Гольденвейзера,8669,https://music-museum.ru,
museum,_doc,8671,1,general.description.keyword,Чернышевский районный краеведческий музей,8671,http://museui.ucoz.com/,
museum,_doc,8673,1,general.description.keyword,Башкирский государственный художественный музей им. М. В. Нестерова,8673,http://museum-nesterov.ru,
museum,_doc,8674,1,general.description.keyword,Ташлинский районный краеведческий музей,8674,https://tashlamuzey.ru,
museum,_doc,8675,1,general.description.keyword,Музей С. М. Кирова,8675,http://kirovmuseum.ru,
museum,_doc,8677,1,general.description.keyword,Акбулакский историко-краеведческий музей имени И. П. Редько,8677,http://ikm-akbulak.oren.muzkult.ru,
museum,_doc,8678,1,general.description.keyword,Музей-усадьба Г. Р. Державина,8678,http://www.museumpushkin.ru/info/estate-museum-derzhavin.html,
museum,_doc,8679,1,general.description.keyword,Национальный музей Республики Карелия,8679,http://nmrk.karelia.ru,
museum,_doc,8681,1,general.description.keyword,Музей Серебряного века,8681,http://goslitmuz.ru,
museum,_doc,8685,1,general.description.keyword,Октябрьский историко-краеведческий музей им. А. П. Шокурова,8685,http://okt-museum.bash.muzkult.ru,
museum,_doc,8686,1,general.description.keyword,Музей Ижевска,8686,https://www.muzeiizhevska.ru,
museum,_doc,8687,1,general.description.keyword,Дом-музей Б. Л. Пастернака,8687,http://goslitmuz.ru,
museum,_doc,8688,1,general.description.keyword,Музей-квартира А. Н. Толстого,8688,http://goslitmuz.ru,
museum,_doc,8689,1,general.description.keyword,Исторический музей г. Владимира,8689,http://www.vladmuseum.ru/museums/build/39,
museum,_doc,8690,1,general.description.keyword,Дом-музей А. И. Герцена,8690,http://goslitmuz.ru,
museum,_doc,8691,1,general.description.keyword,Водонапорная башня (экспозиция «Старый Владимир»),8691,http://www.vladmuseum.ru/museums/build/34,
museum,_doc,8697,1,general.description.keyword,Историко-краеведческий музей Белокатайского района,8697,http://belokikm.ru,
museum,_doc,8698,1,general.description.keyword,Нижегородский кремль,8698,http://www.ngiamz.ru,
museum,_doc,8699,1,general.description.keyword,Музей истории художественных промыслов Нижегородской области,8699,http://www.ngiamz.ru,
museum,_doc,8700,1,general.description.keyword,"Выставочный зал «Покровка, 8»",8700,http://www.ngiamz.ru,
museum,_doc,8701,1,general.description.keyword,Главное здание музея (здание Присутственных мест),8701,http://novgorodmuseum.ru/muzej-zapovednik/velikij-novgorod/1-novgorodskij-kreml.html,
museum,_doc,8702,1,general.description.keyword,Музей изобразительных искусств (Дворянское собрание),8702,http://novgorodmuseum.ru,
museum,_doc,8703,1,general.description.keyword,Музей-усадьба Д. В. Веневитинова,8703,https://voronezhliter.ru/muzej-usadba-d-venevitinova,
museum,_doc,8704,1,general.description.keyword,Владычная (Грановитая) палата,8704,http://novgorodmuseum.ru/muzej-zapovednik/velikij-novgorod/1-novgorodskij-kreml.html,
museum,_doc,8705,1,general.description.keyword,Острогожский историко-художественный музей им. И. Н. Крамского,8705,https://oixm.ru,
museum,_doc,8706,1,general.description.keyword,Детский музейный центр,8706,http://novgorodmuseum.ru/muzej-zapovednik/velikij-novgorod/1-novgorodskij-kreml.html,
museum,_doc,8707,1,general.description.keyword,Дом А. С. Голубкиной,8707,http://museumzaraysk.ru,
museum,_doc,8708,1,general.description.keyword,Музей-усадьба Ф. М. Достоевского «Даровое»,8708,http://museumzaraysk.ru/?venue=darovoe-selo-dostoevskih,
museum,_doc,8712,1,general.description.keyword,Фридрихсбургские ворота (Историко-культурный центр «Корабельное воскресение»),8712,http://world-ocean.ru/ru,
museum,_doc,8715,1,general.description.keyword,Музей «Память»,8715,http://www.stalingrad-battle.ru,
museum,_doc,8717,1,general.description.keyword,Новосергиевский районный историко-краеведческий музей,8717,http://novosergievka-museum.oren.muzkult.ru,
museum,_doc,8718,1,general.description.keyword,Дом-музей Волконских,8718,http://www.imd38.ru,
museum,_doc,8719,1,general.description.keyword,Дом-музей Трубецких,8719,https://imd38.ru/,
museum,_doc,8721,1,general.description.keyword,Забайкальский краевой художественный музей,8721,http://www.mvcchita.ru,
museum,_doc,8723,1,general.description.keyword,Музей «Пожарная охрана Симбирска-Ульяновска»,8723,http://www.ulzapovednik.ru,
museum,_doc,8725,1,general.description.keyword,Музей «Симбирские типографии»,8725,http://www.ulzapovednik.ru,
museum,_doc,8727,1,general.description.keyword,Поганкины палаты Псковского музея-заповедника,8727,https://museumpskov.ru,
museum,_doc,8730,1,general.description.keyword,Мемориальный комплекс жертвам репрессий,8730,http://memorialing.ru,
museum,_doc,8734,1,general.description.keyword,Воронежский областной художественный музей им. И. Н. Крамского,8734,http://mkram.ru,
museum,_doc,8740,1,general.description.keyword,Городской краеведческий музей г. Лабытнанги,8740,https://museumlbt.yanao.ru,
museum,_doc,8742,1,general.description.keyword,МБУК «Любытинский краеведческий музей»,8742,http://www.lubturism.ru,
museum,_doc,8743,1,general.description.keyword,Музейно-выставочный комплекс,8743,https://museynov.oren.muzkult.ru,
museum,_doc,8744,1,general.description.keyword,Музей «Столярная мастерская»,8744,http://www.ulzapovednik.ru,
museum,_doc,8745,1,general.description.keyword,Городской выставочный зал г. Брянск,8745,http://www.vistavka32.ru,
museum,_doc,8747,1,general.description.keyword,Картинная галерея Псковского музея-заповедника,8747,https://museumpskov.ru/locations?slug=pskovskaya_hudozhestvenno_promyshlennaya_shkola,
museum,_doc,8748,1,general.description.keyword,Музей «Мелочная лавка»,8748,http://www.ulzapovednik.ru,
museum,_doc,8749,1,general.description.keyword,Кушнаренковский историко-краеведческий музей,8749,http://musei-kush.ru/,
museum,_doc,8750,1,general.description.keyword,Пензенская областная картинная галерея имени К. А. Савицкого,8750,http://penza.gallery,
museum,_doc,8751,1,general.description.keyword,Мемориальный дом-музей С. С. Орлова,8751,http://belozermus.ru,
museum,_doc,8752,1,general.description.keyword,Музей «Симбирское купечество»,8752,http://www.ulzapovednik.ru,
museum,_doc,8753,1,general.description.keyword,Музей-панорама «Бородинская битва»,8753,http://1812panorama.ru,
museum,_doc,8754,1,general.description.keyword,Выставочный зал «На Покровской»,8754,http://www.ulzapovednik.ru,
museum,_doc,8755,1,general.description.keyword,Брянский областной художественный музейно-выставочный центр,8755,http://www.museumarts32.ru,general.extraFields.virtualTour.keyword
museum,_doc,8756,1,general.description.keyword,Дворец-замок «Ласточкино гнездо»,8756,http://lasto4kinognezdo.ru,
